date;instituicao;cod_ibge;uf;poder;populacao;coluna;conta;valor
2018-08-01;Prefeitura Municipal de Paraipaba - CE;2310258;CE;Executivo;32256;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,84
2018-08-01;Prefeitura Municipal de Caucaia - CE;2303709;CE;Executivo;358164;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-18,07
2018-08-01;Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);73,80
2018-08-01;Prefeitura Municipal de Fortim - CE;2304459;CE;Executivo;16115;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);6,45
2018-08-01;Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4459;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);54,69
2018-08-01;Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;58552;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);63,43
2018-08-01;Prefeitura Municipal de Uruburetama - CE;2313807;CE;Executivo;21411;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);73,77
2018-08-01;Prefeitura Municipal de Poranga - CE;2311009;CE;Executivo;12234;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);13,99
2018-08-01;Prefeitura Municipal de Guaiúba - CE;2304954;CE;Executivo;26091;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,03
2018-08-01;Prefeitura Municipal de Catarina - CE;2303600;CE;Executivo;20269;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,42
2018-08-01;Prefeitura Municipal de Morada Nova - CE;2308708;CE;Executivo;61722;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);35,78
2018-08-01;Prefeitura Municipal de Horizonte - CE;2305233;CE;Executivo;64673;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,95
2018-08-01;Prefeitura Municipal de Antonina do Norte - CE;2300804;CE;Executivo;7253;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);0,21
2018-08-01;Prefeitura Municipal de Jaguaruana - CE;2307007;CE;Executivo;33607;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,01
2018-08-01;Prefeitura Municipal de Irauçuba - CE;2306108;CE;Executivo;23704;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,60
2018-08-01;Prefeitura Municipal de Ipueiras - CE;2305902;CE;Executivo;37957;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,20
2018-08-01;Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;Executivo;59487;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-13,20
2018-08-01;Prefeitura Municipal de Maracanaú - CE;2307650;CE;Executivo;223188;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,31
2018-08-01;Prefeitura Municipal de Mombaça - CE;2308500;CE;Executivo;43678;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);58,98
2018-08-01;Prefeitura Municipal de Barroquinha - CE;2302057;CE;Executivo;14854;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,63
2018-08-01;Prefeitura Municipal de Ubajara - CE;2313609;CE;Executivo;34068;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-22,95
2018-08-01;Prefeitura Municipal de Alto Santo - CE;2300705;CE;Executivo;16927;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,14
2018-08-01;Prefeitura Municipal de Arneiroz - CE;2301505;CE;Executivo;7774;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,32
2018-08-01;Prefeitura Municipal de Croatá - CE;2304236;CE;Executivo;17802;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,85
2018-08-01;Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;Executivo;16599;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,35
2018-08-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9248;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);132,41
2018-08-01;Prefeitura Municipal de Baturité - CE;2302107;CE;Executivo;35154;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);55,31
2018-08-01;Prefeitura Municipal de Barbalha - CE;2301901;CE;Executivo;59343;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-11,99
2018-08-01;Prefeitura Municipal de Iracema - CE;2306009;CE;Executivo;14098;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,80
2018-08-01;Prefeitura Municipal de Santa Quitéria - CE;2312205;CE;Executivo;43359;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,77
2018-08-01;Prefeitura Municipal de Saboeiro - CE;2311900;CE;Executivo;15715;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);49,87
2018-08-01;Prefeitura Municipal de Itapipoca - CE;2306405;CE;Executivo;126234;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,25
2018-08-01;Prefeitura Municipal de Independência - CE;2305605;CE;Executivo;25962;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,42
2018-08-01;Prefeitura Municipal de Boa Viagem - CE;2302404;CE;Executivo;53945;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,65
2018-08-01;Prefeitura Municipal de Carnaubal - CE;2303402;CE;Executivo;17549;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-14,07
2018-08-01;Prefeitura Municipal de Nova Russas - CE;2309300;CE;Executivo;31954;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,17
2018-08-01;Prefeitura Municipal de Itapajé - CE;2306306;CE;Executivo;51538;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-23,51
2018-08-01;Prefeitura Municipal de Cedro - CE;2303808;CE;Executivo;25038;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-41,40
2018-08-01;Prefeitura Municipal de Solonópole - CE;2313005;CE;Executivo;18127;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,33
2018-08-01;Prefeitura Municipal de Banabuiú - CE;2301851;CE;Executivo;17968;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);61,48
2018-08-01;Prefeitura Municipal de Jaguaretama - CE;2306702;CE;Executivo;17977;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);63,82
2018-08-01;Prefeitura Municipal de Paracuru - CE;2310209;CE;Executivo;33665;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);28,84
2018-08-01;Prefeitura Municipal de Graça - CE;2304657;CE;Executivo;15300;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-10,29
2018-08-01;Prefeitura Municipal de Juazeiro do Norte - CE;2307304;CE;Executivo;268248;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);30,37
2018-08-01;Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;Executivo;30378;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);23,71
2018-08-01;Prefeitura Municipal de Guaramiranga - CE;2305100;CE;Executivo;3632;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,34
2018-08-01;Prefeitura Municipal de Icapuí - CE;2305357;CE;Executivo;19554;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);51,42
2018-08-01;Prefeitura Municipal de Acarape - CE;2300150;CE;Executivo;16418;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);92,54
2018-08-01;Prefeitura Municipal de Apuiarés - CE;2300903;CE;Executivo;14644;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,53
2018-08-01;Prefeitura Municipal de Aratuba - CE;2301406;CE;Executivo;11300;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);18,16
2018-08-01;Prefeitura Municipal de Capistrano - CE;2302909;CE;Executivo;17621;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);27,00
2018-08-01;Prefeitura Municipal de Granja - CE;2304707;CE;Executivo;54146;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,42
2018-08-01;Prefeitura Municipal de Itaitinga - CE;2306256;CE;Executivo;38933;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);4,95
2018-08-01;Prefeitura Municipal de Itarema - CE;2306553;CE;Executivo;40822;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,89
2018-08-01;Prefeitura Municipal de Lavras da Mangabeira - CE;2307502;CE;Executivo;31359;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,34
2018-08-01;Prefeitura Municipal de Pentecoste - CE;2310704;CE;Executivo;36928;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);34,71
2018-08-01;Prefeitura Municipal de Tejuçuoca - CE;2313351;CE;Executivo;18709;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,42
2018-08-01;Prefeitura Municipal de Coreaú - CE;2304004;CE;Executivo;23000;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,28
2018-08-01;Prefeitura Municipal de Palmácia - CE;2310100;CE;Executivo;13022;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);47,21
2018-08-01;Prefeitura Municipal de Várzea Alegre - CE;2314003;CE;Executivo;40255;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,98
2018-08-01;Prefeitura Municipal de Mulungu - CE;2309102;CE;Executivo;12682;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,26
2018-08-01;Prefeitura Municipal de Choró - CE;2303931;CE;Executivo;13340;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);31,78
2018-08-01;Prefeitura Municipal de General Sampaio - CE;2304608;CE;Executivo;6845;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);25,87
2018-08-01;Prefeitura Municipal de Bela Cruz - CE;2302305;CE;Executivo;32243;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);72,85
2018-08-01;Prefeitura Municipal de Acopiara - CE;2300309;CE;Executivo;53358;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,98
2018-08-01;Prefeitura Municipal de Santana do Acaraú - CE;2312007;CE;Executivo;31814;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);62,03
2018-08-01;Prefeitura Municipal de Itaiçaba - CE;2306207;CE;Executivo;7698;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);78,15
2018-08-01;Prefeitura Municipal de Cariré - CE;2303105;CE;Executivo;18653;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-4,68
2018-08-01;Prefeitura Municipal de São Benedito - CE;2312304;CE;Executivo;46414;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-8,14
2018-08-01;Prefeitura Municipal de Quixeramobim - CE;2311405;CE;Executivo;77931;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);46,23
2018-08-01;Prefeitura Municipal de Assaré - CE;2301604;CE;Executivo;23191;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-0,05
2018-08-01;Prefeitura Municipal de Amontada - CE;2300754;CE;Executivo;42508;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,53
2018-08-01;Prefeitura Municipal de Pacujá - CE;2309904;CE;Executivo;6186;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);46,04
2018-08-01;Prefeitura Municipal de Camocim - CE;2302602;CE;Executivo;62734;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,94
2018-08-01;Prefeitura Municipal de Iguatu - CE;2305506;CE;Executivo;102013;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);32,11
2018-08-01;Prefeitura Municipal de Pacajus - CE;2309607;CE;Executivo;69877;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);44,53
2018-08-01;Prefeitura Municipal de Santana do Cariri - CE;2312106;CE;Executivo;17479;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);38,71
2018-08-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12327;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,43
2018-08-01;Prefeitura Municipal de Eusébio - CE;2304285;CE;Executivo;51913;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-57,69
2018-08-01;Prefeitura Municipal de Crato - CE;2304202;CE;Executivo;129662;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);0,50
2018-08-01;Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;125058;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-29,19
2018-08-01;Prefeitura Municipal de Guaraciaba do Norte - CE;2305001;CE;Executivo;39301;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,65
2018-08-01;Prefeitura Municipal de Campos Sales - CE;2302701;CE;Executivo;27167;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-8,35
2018-08-01;Prefeitura Municipal de Pindoretama - CE;2310852;CE;Executivo;20430;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-8,37
2018-08-01;Prefeitura Municipal de Aiuaba - CE;2300408;CE;Executivo;17098;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);50,11
2018-08-01;Prefeitura Municipal de São Luís do Curu - CE;2312601;CE;Executivo;12805;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,37
2018-08-01;Prefeitura Municipal de Tianguá - CE;2313401;CE;Executivo;74107;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,55
2018-08-01;Prefeitura Municipal de Quixadá - CE;2311306;CE;Executivo;85991;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,90
2018-08-01;Prefeitura Municipal de Beberibe - CE;2302206;CE;Executivo;52719;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,71
2018-08-01;Prefeitura Municipal de Araripe - CE;2301307;CE;Executivo;21345;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-16,90
2018-08-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;57914;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-18,57
2018-08-01;Prefeitura Municipal de Tururu - CE;2313559;CE;Executivo;15768;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);15,86
2018-08-01;Prefeitura Municipal de Altaneira - CE;2300606;CE;Executivo;7413;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,86
2018-08-01;Prefeitura Municipal de Pacoti - CE;2309805;CE;Executivo;11936;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,10
2018-08-01;Prefeitura Municipal de Redenção - CE;2311603;CE;Executivo;27358;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,28
2018-08-01;Prefeitura Municipal de Baixio - CE;2301802;CE;Executivo;6214;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);49,40
2018-08-01;Prefeitura Municipal de Miraíma - CE;2308377;CE;Executivo;13507;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,62
2018-08-01;Prefeitura Municipal de Quixelô - CE;2311355;CE;Executivo;14903;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,61
2018-08-01;Prefeitura Municipal de Jardim - CE;2307106;CE;Executivo;27074;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-2,09
2018-08-01;Prefeitura Municipal de Abaiara - CE;2300101;CE;Executivo;11483;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);67,24
2018-08-01;Prefeitura Municipal de Potiretama - CE;2311231;CE;Executivo;6337;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);39,88
2018-08-01;Prefeitura Municipal de Caridade - CE;2303006;CE;Executivo;22065;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,72
2018-08-01;Prefeitura Municipal de Caririaçu - CE;2303204;CE;Executivo;26876;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);40,04
2018-08-01;Prefeitura Municipal de Reriutaba - CE;2311702;CE;Executivo;18769;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);24,94
2018-08-01;Prefeitura Municipal de Ipu - CE;2305803;CE;Executivo;41485;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-9,39
2018-08-01;Prefeitura Municipal de Aracati - CE;2301109;CE;Executivo;73188;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-7,07
2018-08-01;Prefeitura Municipal de Itapiúna - CE;2306504;CE;Executivo;19872;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);22,54
2018-08-01;Prefeitura Municipal de Acaraú - CE;2300200;CE;Executivo;61715;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);14,32
2018-08-01;Prefeitura Municipal de Jucás - CE;2307403;CE;Executivo;24540;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);42,79
2018-08-01;Prefeitura Municipal de Jaguaribara - CE;2306801;CE;Executivo;11200;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,24
2018-08-01;Prefeitura Municipal de Jijoca de Jericoacoara - CE;2307254;CE;Executivo;19224;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,33
2018-08-01;Prefeitura Municipal de Trairi - CE;2313500;CE;Executivo;54820;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);8,65
2018-08-01;Prefeitura Municipal de Deputado Irapuan Pinheiro - CE;2304269;CE;Executivo;9483;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);13,88
2018-08-01;Prefeitura Municipal de Morrinhos - CE;2308906;CE;Executivo;22067;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);9,05
2018-08-01;Prefeitura Municipal de Pires Ferreira - CE;2310951;CE;Executivo;10730;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-19,22
2018-08-01;Prefeitura Municipal de Porteiras - CE;2311108;CE;Executivo;14965;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-11,88
2018-08-01;Prefeitura Municipal de Senador Pompeu - CE;2312700;CE;Executivo;26496;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);42,20
2018-08-01;Prefeitura Municipal de Umirim - CE;2313757;CE;Executivo;19602;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);31,69
2018-08-01;Prefeitura Municipal de Chaval - CE;2303907;CE;Executivo;12931;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);64,89
2018-08-01;Prefeitura Municipal de Martinópole - CE;2307908;CE;Executivo;10990;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);16,13
2018-08-01;Prefeitura Municipal de Canindé - CE;2302800;CE;Executivo;77261;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);38,77
2018-08-01;Prefeitura Municipal de Madalena - CE;2307635;CE;Executivo;19616;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);45,71
2018-08-01;Prefeitura Municipal de Meruoca - CE;2308203;CE;Executivo;14814;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,33
2018-08-01;Prefeitura Municipal de Uruoca - CE;2313906;CE;Executivo;13600;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);19,80
2018-08-01;Prefeitura Municipal de Icó - CE;2305407;CE;Executivo;67345;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,74
2018-08-01;Prefeitura Municipal de Hidrolândia - CE;2305209;CE;Executivo;20136;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);12,54
2018-08-01;Prefeitura Municipal de Brejo Santo - CE;2302503;CE;Executivo;48451;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-102,55
2018-08-01;Prefeitura Municipal de Milagres - CE;2308302;CE;Executivo;28292;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-53,82
2018-08-01;Prefeitura Municipal de Pacatuba - CE;2309706;CE;Executivo;81627;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);20,17
2018-08-01;Prefeitura Municipal de Ererê - CE;2304277;CE;Executivo;7134;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-12,86
2018-08-01;Prefeitura Municipal de Aracoiaba - CE;2301208;CE;Executivo;26203;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);58,43
2018-08-01;Prefeitura Municipal de Missão Velha - CE;2308401;CE;Executivo;35326;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);112,45
2018-08-01;Prefeitura Municipal de Penaforte - CE;2310605;CE;Executivo;8888;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);-5,51
2018-08-01;Prefeitura Municipal de Monsenhor Tabosa - CE;2308609;CE;Executivo;17025;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);5,24
2018-08-01;Prefeitura Municipal de Catunda - CE;2303659;CE;Executivo;10331;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);29,01
2018-08-01;Prefeitura Municipal de Mauriti - CE;2308104;CE;Executivo;46335;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);10,14
2018-08-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22361;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);3,60
2018-08-01;Prefeitura Municipal de Jati - CE;2307205;CE;Executivo;7827;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);1,18
2018-08-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;13606;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,45
2018-08-01;Prefeitura Municipal de Moraújo - CE;2308807;CE;Executivo;8579;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);11,06
2018-08-01;Prefeitura Municipal de Umari - CE;2313708;CE;Executivo;7668;Até o 2º Quadrimestre;% da DCL sobre a RCL (III/RCL);53,59
2018-12-01;Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;74350;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);21,96
2018-12-01;Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13203;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);71,40
2018-12-01;Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2609716;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);0,79
2018-12-01;Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;Executivo;59487;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);1,11
2018-12-01;Prefeitura Municipal de Miraíma - CE;2308377;CE;Executivo;13507;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);37,76
2018-12-01;Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;78438;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);-6,96
2018-12-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9248;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);133,33
2018-12-01;Prefeitura Municipal de Araripe - CE;2301307;CE;Executivo;21345;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);17,47
2018-12-01;Prefeitura Municipal de Santana do Cariri - CE;2312106;CE;Executivo;17479;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);38,11
2018-12-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12327;Até o 3º Quadrimestre;% da DCL sobre a RCL (III/RCL);26,24
